user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2020-17,309,Safety,Caregiver,Generic,personaldata-age;corridorlightstrip-state,"IF the test user's age is over 65,  and the corridor light strip status turns off,  ",heating system-state,"the heating is off, ",0
applicationExpert4,111,"Health, Wellbeing",Generic,GoodWeather,datetime-localtime,time  is between 09:30 AND 11:00  ,corridor-alllight,turn off all lights in the corridor,0
student2019-11,175,EnergySaving,Generic,Generic,none,none,fridge-door,"If the refrigerator door is open, ",1
student2020-17,309,Safety,Caregiver,Generic,corridor-alllight,"send the alert by notification ""The light strip in the corridor has gone out, be careful!"" ",kitchen alexa-vocalinput,I say the phrase 'it's time to cook' ,0
student2021-12,417,Wellbeing,Generic,Generic,none,none,bedroom-window,open the windows in the bedroom,1
student2021-14,428,Organizing,Generic,Morning,none,none,datetime-localtime,If it's 8pm and ,1
student2019-3,132,EnergySaving,Generic,Generic,none,none,kitchen-gassensor,if the gas is on ,0
student2020-6,250,EnergySaving,Generic,Debug,fridge-door,"If the refrigerator door is open,  ",reminders-reminders,"then it sends the voice message ""Do not keep the refrigerator door open longer than necessary""",1
domainExpert4,13,Health,Caregiver,Generic,none,none,activity-medicationname,if Duoplavin lunch was not taken between 1:07 pm and 2:09 pm,1
applicationExpert4,93,Comfort,Generic,Generic,relativeposition-typeofproximity,if  Test-user   is  inside  livingroom and ,livingroom-lightlevel,LivingRoom light level is  low light,1
student2020-3,239,Wellbeing,Generic,Night,datetime-localtime;bedroomlight-state," (at night)  and the bed light is off,  ",alarms-alarms,I ask the user if he is ok and ,1
domainExpert9,81,Comfort,Generic,Generic,none,none,kitchen-lightlevel,Kitchen light level is  dark,0
applicationExpert1,40,"Wellbeing, Health",Generic,GoodWeather,physiological-steps,if  Marco daily footsteps is    less then  5000 ,datetime-localtime,When time becomes  18:25 minutes and,1
student2020-6,253,Organizing,Student,Generic,alarms-alarms,then send a (voice) reminder and ,bedroom-alllight, turn off the lamp light in the bedroom,1
student2019-5,143,Wellbeing,Generic,Generic,bedroom-temperaturelevel;bedroomlight-color;bedroom-alllight,If the bedroom temperature is below 13 degrees and the room lights are blue turns on neutral lights in the room and ,livingroom-lightlevel,"if the living room light is off, ",0
student2020-17,307,Generic,Generic,BadWeather,currentweather-rainquantity,"the amount of rain is more than 40,  ",alarms-alarms,"send the alert ""Unplug everything and check for flooding!"" via SMS to the user",1
student2020-14,292,Safety,Generic,Generic,none,none,cognitive-vocalemotionalstate,When  Test-user vocal emotional state becomes  happy,0
student2019-6,147,Security,Generic,Night,none,none,home-robotvacuumcleaner, turn off the vacuum cleaner and ,0
student2021-10,407,"Comfort, Wellbeing",Generic,Generic,livingroom-hue color light living room,change the color of the lights in the living room to yellow ,devices-tv,turn on the TV and ,1
domainExpert2,1,"Wellbeing, Health",Caregiver,GoodWeather,none,none,relativeposition-typeofproximity, WHEN   Test-user   is  outside kitchen and ,0
student2019-17,208,Comfort,Generic,Generic,reminders-reminders;entrance-changelightstate, send a notification to Simone saying 'Welcome back!' turn them on for two minutes and ,entrancelight-state,"the entrance lights are off, ",1
student2021-11,411,Wellbeing,Generic,Generic,none,none,currentweather-weathericon,If the weather weather icon is sun,0
student2019-14,192,Wellbeing,Student,Generic,none,none,cognitive-emotionalstate,"and the emotional state of the test user is happy, ",1
domainExpert7,51,Comfort,Caregiver,Generic,none,none,hearth rate,"send  two  alarms ""hearth rate"" by notification",0
student2021-14,429,"Health,Wellbeing",Student,Generic,none,none,entrance-temperaturelevel,If the entrance temperature becomes less than 15 degrees and ,0
applicationExpert4,108,"Health, Wellbeing",Generic,Generic,datetime-localtime;physiological-steps, WHEN  time becomes  15:00 minutes and Test-user daily footsteps is  less then  1000 ,reminders-reminders,"do send  one  reminder ""you should move more!""  by notification",1
student2021-07,394,EnergySaving,Generic,Generic,none,none,entrance-doorsensor,"while the entrance door is open, ",0
student2020-22,334,"Comfort,Organizing",Generic,Generic,none,none,relativeposition-typeofproximity,When the user enters the house and,1
student2020-24,344,Comfort,Generic,Generic,reminders-reminders;livingroom-livingroom-greatluminare,"send the ""light on"" notification turn on the large living room light and  ",cognitive-cognitivestate,if  Test-user cognitive state is  mild cognitive impairment,0
student2020-13,289,Safety,Generic,Generic,bedroomlight-temperature,"the room light is reaching a temperature above 20 degrees,  ",cognitive-trainingtime,"If the user does not train between 7 and 18,",0
student2020-20,323,Organizing,Caregiver,Generic,bathroom-alllight,turn off all the lights in the bathroom ,alarms-alarms," send the SMS alarm to the user ""Remember to check if the bathroom window is closed"" and",1
applicationExpert4,115,"Health, Wellbeing",Caregiver,Generic,none,none,livingroom-hue color light living room,do  turn on the   Living Room Light and set color to Pastel orange,1
domainExpert9,76,Health,Caregiver,Generic,reminders-reminders,"do send  one  reminder ""aspirine"" by mail to domainExpert9@email.net ",activity-medicationname,if aspirine has been taken,1
student2019-11,179,"Wellbeing, EnergySaving",Generic,ColdSeason,none,none,livingroom-windowsensor,"if the window sensor detects that it is open, ",1
student2019-18,211,Safety,Generic,Generic,alarms-alarms;relativeposition-typeofproximity,"ACTION: Sends three alarm SMS messages ""WARNING! Smoke sensors are on!"" to the user  (CONDITION) the user is away from home  ",cognitive-emotionalstate,When  Test-user kwido emotional state becomes  sad ,0
domainExpert7,51,Comfort,Caregiver,Generic,livingroom-greatluminare,do  turn on  the great luminare light ,bathroom-hue color light bathroom, change the bathroom light to red and ,0
student2019-4,138,Organizing,Generic,BadWeather,none,none,corridor-smokesensor,If smoke is detected in the hallway and ,0
student2019-12,181,Wellbeing,Generic,BadWeather,livingroom-windowsensor,"the sensor in the living room window indicates that it is open, ",currentweather-outdoorcondition,When there is dense fog outside the house and ,1
student2019-3,134,"Organizing, Wellbeing",Generic,Generic,datetime-localdate,it's December 9th ,corridor-smokesensor,If smoke is detected in the hallway and ,0
student2019-7,154,Health,Generic,Generic,none,none,currentweather-outdoorpressure,"if the external pressure exceeds 50, ",0
student2021-14,427,Wellbeing,Generic,ColdSeason,none,none,bedroomportablelight-brightness,When the brightness of the portable light of the bedroom  becomes greater than 100,0
student2019-20,223,Wellbeing,Generic,Morning,alarms-alarms,"send the alarm ""user has not woken up yet"" ",bedroom-activate,activate the bedroom lights,1
student2019-14,193,"Wellbeing, Safety",Caregiver,Morning,none,none,alarms-alarms,"send three alarms via sms to relative 1, ",1
student2019-1,124,Safety,Caregiver,"ElderlyAlone, Night",none,none,all-activate,start the activating light scene,0
student2020-2,233,Wellbeing,Generic,ColdSeason,none,none,entrance-temperaturelevel,If the entrance temperature becomes less than 15 degrees and ,0
student2021-07,392,EnergySaving,Generic,Generic,none,none,relativeposition-typeofproximity,If you are out in the garden and,1
student2020-25,347,Wellbeing,Generic,Generic,reminders-reminders;kitchen-windowsensor,"send a reminder notification to open the window; the window is closed,  ",livingroom-smokesensor,If smoke is detected in the kitchen and ,1
student2020-3,239,Wellbeing,Generic,Night,physiological-heartrate,If the heart rate exceeds 100 bpm ,todayweather-outdoortemperature,When today the outside temperature becomes less than 10 and ,0
student2020-23,339,Wellbeing,Generic,Generic,none,none,timeinsidearoom-timeinsidebedroom,If you stay in the bedroom for more than 10 hours and ,1
student2020-6,250,EnergySaving,Generic,Debug,none,none,currentweather-outdoortemperature,"Weather & Time outdoor temperature is  less then  0  ,  ",0
student2021-04,379,EnergySaving,Generic,GoingOut,none,none,bathroom-relax, activate relaxing lights in the bathroom.,0
student2020-21,328,"Wellbeing,Comfort",Generic,ColdSeason,reminders-reminders,"do send  two  alarms   by notification with text ""Bathroom temperature is less then 13 degrees"",  ",bathroom-alllight, turn on all lights in the bathroom,1
student2021-13,421,Organizing,Generic,Generic,none,none,reminders-reminders,send a text message to the wifi provider with the text 'the wifi does not work'.,1
student2020-17,309,Safety,Caregiver,Generic,personaldata-age,"IF the test user's age is over 65,  ",test-user-heartrate,When my heart rate exceeds a certain threshold and,0
student2020-20,324,Wellbeing,Generic,Working,livingroom-lightlevel,"the living room light is on,  ",livingroom-relax,start a relaxing light scene in the living room and ,1
student2020-11,275,EnergySaving,Generic,Debug,none,none,fridge-door,"If the refrigerator door is open, ",1
student2020-17,306,EnergySaving,Generic,Generic,livingroom-alllight;reminders-reminders,"turn off all lights in the living room send the notification ""You forgot the light on in the living room! I will take care of that, be careful!"", ",livingroom-lightlevel,"If the light level of the living room is not dark between 6pm and 7am,  ",1
domainExpert5,30,Health,Caregiver,Generic,none,none,bathroom-window,open the bathroom window,0
student2020-19,319,"Comfort,EnergySaving",Generic,Generic,reminders-reminders;bathroom-alllight;bathroomlight-state," send me a reminder to remind me to turn off the light when I leave the room turn on the bathroom lights and then  if the bathroom light is off,  ",relativeposition-typeofproximity,"when I enter the bathroom,",1
student2019-7,151,Safety,Generic,Generic,none,none,microwave-state,If the microwave oven turns on ,0
student2021-04,379,EnergySaving,Generic,GoingOut,none,none,reminders-reminders,"send me a message saying: 'Remember to turn off the heating when you leave the house, you forgot that!'",1
student2021-12,418,"Comfort, Wellbeing",Generic,Generic,livingroom-hue color light living room, turn on the blue light and  ,devices-tv,turn on the TV,1
student2019-12,184,Organizing,Generic,Generic,timeinsidearoom-timeinsidebathroom;bathroomlight-state,"If the user's time since he is inside the bathroom is more than 15 minutes and  the bathroom light is on, ",bathroom-hue color light bathroom, change the bathroom light to red and ,1
student2019-14,194,Generic,Generic,Generic,none,none,livingroom-windowsensor,"If the bedroom window sensor is open, ",1
student2020-20,321,"Health,Wellbeing",Generic,Generic,physiological-steps;reminders-reminders,"if test user's daily steps are no more than 1999 between 08:00 and 18:00,  send the alarm ""Your daily step goal has not been reached"" by notification,  ",all-activate,start the activating light scene,1
student2019-10,170,Wellbeing,Generic,Generic,none,none,bedroomportablelight-temperature,If the bedside light is above 5299K,1
student2021-06,387,Comfort,Generic,Generic,none,none,livingroom-lightlevel,If the light in the living room is too low and ,1
student2020-5,249,"EnergySaving, Wellbeing",Generic,Night,none,none,bedroomlight-state,"with the lights on, ",1
student2021-12,418,"Comfort, Wellbeing",Generic,Generic,none,none,livingroom-hue color light living room, turn on the blue light and ,1
student2020-23,339,Wellbeing,Generic,Generic,none,none,todayweather-outdoortemperature,When today the outside temperature becomes less than 10 and ,0
student2020-15,297,Organizing,Generic,ColdSeason,reminders-reminders,send a text message reminder to me to turn on the heaters and close the window. ,light-state,"the light in the living room is off,",0
student2020-27,357,Wellbeing,Generic,Generic,none,none,datetime-daytype,"it's a working day, ",0
