user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
applicationExpert4,107,"Safety, Comfort",Generic,Night,corridor-light strip corridor;datetime-localtime;datetime-localtime,do  turn on the  Light Strip Corridor for 5 minutes time  is between 00:00 AND 06:00  time  is between 00:00 AND 06:00  ,bedroom-motion, WHEN   Bedroom motion becomes  active    and,1
student2019-2,129,EnergySaving,Generic,ElderlyAlone,kitchen-alllight;personaldata-age,turns on all the kitchen lights and the test user is over 75 ,reminders-reminder,remind me to drink some water,0
student2021-04,376,Security,Generic,Night,home-alllight;alarms-notificationmode,turn on all the lights activate the alarm siren and  ,entrance-doorsensor,If the main entrance door is not closed between 00:00 and 08:00 ,1
student2019-1,121,"Organizing, Wellbeing",Generic,ColdSeason,datetime-localtime,At 07:30 in the morning ,entrance-hue color light entrance,turn on the red hallway light for 5 minutes,0
student2020-16,303,Comfort,Generic,Generic,livingroom-lightlevel;datetime-localtime;livingroomlight-state;livingroom-alllight,"If the light in the room is not at a normal level  between 9 am and 4 pm and  the lights are off,  the system turns on the lights and  ",alarms-alarms,"activates a voice message that repeats once ""Low light level. I turn on the lights""",1
student2019-18,211,Safety,Generic,Generic,alarms-alarms;relativeposition-typeofproximity,"ACTION: Sends three alarm SMS messages ""WARNING! Smoke sensors are on!"" to the user  (CONDITION) the user is away from home  ",pc-state," if I have at least one device on (pc),",0
student2019-2,129,EnergySaving,Generic,ElderlyAlone,kitchen-alllight,turns on all the kitchen lights and ,home-securityintrusion,"When the security system detects an intrusion, ",0
student2020-26,354,Wellbeing,Generic,Generic,bathroomlight-state,"If the light in the bathroom is off,  ",timeinsidearoom-timeinsidebathroom,When the user's time in the bathroom is greater than 20 minutes and ,1
student2019-16,204,Organizing,Generic,Generic,kitchen-hue color light kitchen, turn the kitchen light red for 10 minutes and  ,light-state,"if the main lights in the living room are on, ",0
student2019-8,157,EnergySaving,Generic,Generic,corridor-light strip corridor,activates the track of led lights in the corridor for one minute  setting them to light blue and ,home-securityintrusion,"When the security system detects an intrusion, ",0
student2019-8,163,EnergySaving,Generic,Generic,corridor-light strip corridor,the LED strip in the corridor lights up  setting it to a mango tango color. ,livingroom-activate,start activating light scene in the living room,0
student2021-06,388,Health,Generic,Generic,home-alllight;pc-state," then turn on all the lights in the house and   if I have at least one device on (pc), ",tablet-state," if I have at least one device on (tablet),",1
student2020-10,274,Wellbeing,Generic,Generic,reminders-reminders,"send 3 times the notification ""The alarm rings in 5 minutes"" to the user and  ",bedroom-lightlevel,"the light level in the room is daylight level, ",1
student2020-19,315,Comfort,Generic,Generic,entrancelight-state,"when the light at the entrance turns on,  ",kitchenlight-state," Kitchen Light state is    on  ,  ",0
student2020-5,248,Safety,Generic,Generic,alarms-alarms,turn on the alarm and  ,currentweather-outdoorcondition,If it's raining outside and ,0
student2019-1,124,Safety,Caregiver,"ElderlyAlone, Night",reminders-reminders,"a notification sms ""The bedside light is on"" will also be sent to a relative designated by ",corridor-light strip corridor,a light strip of LEDs will be activated in the corridor for a period of 10 minutes in order to facilitate nocturnal movements within the house,1
student2020-17,307,Generic,Generic,BadWeather,alarms-alarms,"send the alert ""Unplug everything and check for flooding!"" via SMS to the user ",kitchen alexa-vocalinput,I say the phrase 'it's time to cook' ,0
student2019-14,191,Safety,Generic,Generic,alarms-alarms,"send three alarms by notification,  ",bedroom-gassensor,"If the gas sensor in the bedroom is not active between 01:00 and 06:00, ",0
domainExpert7,61,Wellbeing,Generic,Morning,livingroom-changelightstate,turn on the living room light for 15 minutes ,bedroom-motion,If the bedroom movement is not active between 08:30 and 09:30,1
student2021-08,398,WellBeing,Generic,Night,home-alllight;devices-tv,turn off all the lights. turn off the TV and  ,tv-state,"the TV is on, ",1
student2020-1,225,EnergySaving,Generic,Generic,microwave-door,"If the microwave door is open, ",reminders-reminders, remind me via message to close it,1
student2019-5,143,Wellbeing,Generic,Generic,bedroom-temperaturelevel;bedroomlight-color;bedroom-alllight,If the bedroom temperature is below 13 degrees and the room lights are blue turns on neutral lights in the room and ,alarms-alarms,"it sends two alarm messages ""Low temperature in bedroom"" to the user",1
student2020-9,269,Generic,Generic,Debug,reminders-reminders;bathroom-alllight;vocalinput-vocalstring,"send  one  reminder  ""Remember to turn on the bathroom light"" by voice do  turn on all lights in the bathroom,  When  Test-user vocal sentence becomes  turn on light in bathroom color white  ,   ",bathroomlight-state,IF  Bathroom Light state is    off  and  ,1
student2019-16,204,Organizing,Generic,Generic,reminders-reminders,"send the SMS ""Check the microwave"" to Maria ",kitchen-hue color light kitchen, turn the kitchen light red for 10 minutes and ,1
student2020-7,256,Security,Generic,Night,reminders-reminders,you receive three alarm notifications saying 'Attention front door open!' and  ,entrance-doorsensor,"When the front door is not closed between 8:00 and 15:00, ",1
domainExpert5,27,Safety,Caregiver,ElderlyAlone,relativeposition-typeofproximity;datetime-localtime,when the test user goes out and the time is between 21:00 and 22:00 ,datetime-localtime,the time is between 21:00 and 22:00,1
student2021-06,388,Health,Generic,Generic,tablet-state," if I have at least one device on (tablet), ",cognitive-lastconnectiontime,When  Test-user last connection becomes  more then  48 hours or,0
student2019-15,198,Comfort,Generic,Generic,entrance-motion,"if movement is detected at the entrance, ",entrancelight-state,If the entrance lights are off and ,1
student2019-16,204,Organizing,Generic,Generic,kitchen-hue color light kitchen, turn the kitchen light red for 10 minutes and  ,smalllight-state,the bedside light is not on (condition),0
student2021-06,388,Health,Generic,Generic,tablet-state;pc-state;home-alllight," if I have at least one device on (tablet),  if I have at least one device on (pc),  then turn on all the lights in the house and  ",twentyfourhoursweatherforecast-outdoorcondition,Weather & Time outdoor condition is  clear sky  and,0
student2020-27,358,Comfort,Generic,Generic,entrance-lightlevel;entrancelight-state;alarms-alarms,"If the light level at the entrance is dark and  if the entrance lights are off,  send an alarm notification 'make sure the entrance is lit', ",entrance-alllight, turn on the entrance lights.,1
student2019-9,168,Security,Generic,Generic,livingroom-motion,if there is movement in the living room and ,microwave-door,"if the microwave door is open, ",0
student2021-02,367,Comfort,Generic,Generic,entrance-lightlevel,If the lights at the entrance are off  ,entrance-doorsensor,"while the entrance door is open, ",1
student2019-18,213,"Comfort, Wellbeing",Generic,BadWeather,currentweather-rain;corridor-doorwindowsensor;all-biorhythmlight,TRIGGER: (CONDITION 1) If it's raining outside and  (CONDITION 2) the windows are open ACTION: (1) Turn on the house lights intermittently and  ,reminders-reminders, (2) send a notification to the user to remind him to close the windows,1
domainExpert7,58,Wellbeing,Caregiver,Evening,relativeposition-typeofproximity,When  Test-user   is  inside  livingroom and ,currentweather-rain,If rain is forecast for today and ,0
student2019-3,130,"Organizing, Wellbeing",Student,Morning,datetime-localtime;alarms-alarms,"it's 7am send the text message ""Lights on"" to me and  ",livingroom-alllight,turn them on.,1
student2020-11,276,EnergySaving,Generic,Night,kitchenlight-state;reminders-reminders,"If the kitchen light is not off between 21:00 and 07:00,  send me a notification on the phone that says ""You left the light off in the kitchen!"" and  ",kitchen-alllight,turn off the light in the kitchen.,1
student2019-12,181,Wellbeing,Generic,BadWeather,reminders-reminders, it sends a reminder via text message: It is advisable to close the living room window due to intense fog ,livingroom-windowsensor,"the sensor in the living room window indicates that it is open,",1
student2021-14,425,Generic,Generic,Generic,reminders-reminders," remind me to turn on the lights via the notification ""Turn the lights on"" on my mobile. ",bedroom-alllight,turn it off,0
student2020-25,345,EnergySaving,Generic,Generic,fridge-door,"If the fridge door is open,  ",light-state,"the light in the living room is off,",0
student2020-5,247,Organizing,Generic,"BadWeather, GoingOut",reminders-reminders;datetime-localtime,"remind me to take my umbrella. I haven't left the house yet,  ",currentweather-rain,If rain is forecast for today and ,1
student2021-08,399,WellBeing,Generic,ColdSeason,home-heating,turn off the heating system and  ,bathroom-hue color light bathroom, change the bathroom light to red and ,0
student2020-16,302,Wellbeing,Generic,ColdSeason,currentweather-outdoortemperature,If the temperature outside the home is below 2°C and  ,microwave-state,If the microwave oven turns on ,0
student2019-19,219,Generic,Generic,Morning,bedroomlight-state;bedroom-activate,"turns on his room light,  set the lights in activation mode and  ",reminders-reminders,send a notification saying 'Good morning!'.,1
student2020-11,276,EnergySaving,Generic,Night,kitchen-alllight,turn off the light in the kitchen. ,livingroom-motion,"When the motion sensor in the living room, near the sofa, is activated and ",0
student2021-03,374,Comfort,Generic,Morning,coffee machine-state;bedroom-changelightstate,"the coffee machine is off,  turn it on and  ",kitchen-coffeemachine,turn on the bedroom light,1
student2020-2,231,Health,"Generic, Caregiver",Generic,alarms-alarms,send an SMS to XXXXXXXXXX ,activity-medicationname,"If the medicine is not taken between 7.00 and 7.45, ",1
student2020-8,264,Safety,Caregiver,Generic,reminders-reminders;bathroomlight-state,"send the voice alarm ""bathroom light is on for too long"" and the bathroom light is on,  ",timeinsidearoom-timeinsidebathroom,when a person is in the bathroom for more than ten minutes and ,1
student2020-7,258,Safety,Generic,Generic,kitchen-hue color light kitchen;reminders-reminders;microwave-door,"turn on the red lights in the kitchen for 5 minutes. a voice alarm message 'food is burnt!' and   the microwave oven door is closed,  ",entrance light-state,"If the outside lights are off,",0
student2020-1,228,Organizing,Generic,Generic,entrance-lightlevel;entrancelight-saturation;alarms-alarms,"If the entrance light is low or  the saturation is below 5,  remind me to check them and ",entrance-alllight,turn on all the lights ,1
student2019-20,223,Wellbeing,Generic,Morning,activity-wakingup;alarms-alarms,"If the user does not wake up from 7 to 11,  send the alarm ""user has not woken up yet"" ",kitchen-hue color light kitchen,turn on the red lights in the kitchen for 1 minute and,0
applicationExpert1,40,"Wellbeing, Health",Generic,GoodWeather,physiological-steps,if  Marco daily footsteps is    less then  5000 ,datetime-localtime,When time becomes  18:25 minutes and,1
domainExpert8,69,"Comfort, Safety",Generic,Night,datetime-localtime,When time is    lt 06:00 minutes ,datetime-localtime,When time is    gt 02:30 minutes AND,1
domainExpert4,23,Generic,Caregiver,Debug,greatluminaire-state;datetime-localtime,if  Great Luminaire state is different from  off and time is  13:37 minutes  ,reminders-reminders,"do send  the reminder ""Turn off the great luminarie"" by notification",1
